level5_code,level5,kegg,level1_code,level1,level2_code,level2,level3_code,level3,level4_code,level4
V09DX01,Selenium (75Se) tauroselcholic acid,NA,V,various,V09,diagnostic radiopharmaceuticals,V09D,hepatic and reticulo endothelial system,V09DX,other hepatic and reticulo endothelial system diagnostic radiopharmaceuticals
V09EA01,Technetium (99mTc) pentetic acid,NA,V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EA,"technetium (99mtc), inhalants"
V09EA01,Technetium (99mTc) pentetic acid,D06043  Technetium Tc 99m pentetate calcium trisodium (USP),V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EA,"technetium (99mtc), inhalants"
V09EA02,Technetium (99mTc) technegas,NA,V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EA,"technetium (99mtc), inhalants"
V09EA03,Technetium (99mTc) nanocolloid,NA,V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EA,"technetium (99mtc), inhalants"
V09EB01,Technetium (99mTc) macrosalb,NA,V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EB,"technetium (99mtc), particles for injection"
V09EB02,Technetium (99mTc) microspheres,NA,V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EB,"technetium (99mtc), particles for injection"
V09EX01,Krypton (81mKr) gas,NA,V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EX,other respiratory system diagnostic radiopharmaceuticals
V09EX01,Krypton (81mKr) gas,D04656  Krypton Kr 81m (USP),V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EX,other respiratory system diagnostic radiopharmaceuticals
V09EX02,Xenon (127Xe) gas,NA,V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EX,other respiratory system diagnostic radiopharmaceuticals
V09EX02,Xenon (127Xe) gas,D06338  Xenon Xe 127 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EX,other respiratory system diagnostic radiopharmaceuticals
V09EX03,Xenon (133Xe) gas,NA,V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EX,other respiratory system diagnostic radiopharmaceuticals
V09EX03,Xenon (133Xe) gas,D06339  Xenon Xe 133 (JAN/USP/INN),V,various,V09,diagnostic radiopharmaceuticals,V09E,respiratory system,V09EX,other respiratory system diagnostic radiopharmaceuticals
V09FX01,Technetium (99mTc) pertechnetate,NA,V,various,V09,diagnostic radiopharmaceuticals,V09F,thyroid,V09FX,various thyroid diagnostic radiopharmaceuticals
V09FX01,Technetium (99mTc) pertechnetate,D05189  Sodium pertechnetate Tc 99m (USP),V,various,V09,diagnostic radiopharmaceuticals,V09F,thyroid,V09FX,various thyroid diagnostic radiopharmaceuticals
V09FX02,Sodium iodide (123I),NA,V,various,V09,diagnostic radiopharmaceuticals,V09F,thyroid,V09FX,various thyroid diagnostic radiopharmaceuticals
V09FX02,Sodium iodide (123I),D05328  Sodium iodide I 123 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09F,thyroid,V09FX,various thyroid diagnostic radiopharmaceuticals
V09FX03,Sodium iodide (131I),NA,V,various,V09,diagnostic radiopharmaceuticals,V09F,thyroid,V09FX,various thyroid diagnostic radiopharmaceuticals
V09FX03,Sodium iodide (131I),D02259  Sodium iodide I 131 (JP17/USP),V,various,V09,diagnostic radiopharmaceuticals,V09F,thyroid,V09FX,various thyroid diagnostic radiopharmaceuticals
V09FX04,Sodium iodide (124I),NA,V,various,V09,diagnostic radiopharmaceuticals,V09F,thyroid,V09FX,various thyroid diagnostic radiopharmaceuticals
V09GA01,Technetium (99mTc) sestamibi,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA01,Technetium (99mTc) sestamibi,D01060  Technetium Tc 99m sestamibi (USP),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA02,Technetium (99mTc) tetrofosmin,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA02,Technetium (99mTc) tetrofosmin,D06050  Technetium Tc 99m tetrofosmin (USP),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA03,Technetium (99mTc) teboroxime,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA03,Technetium (99mTc) teboroxime,D06049  Technetium Tc 99m teboroxime (USAN),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA04,Technetium (99mTc) human albumin [DG:DG01192],NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA04,Technetium (99mTc) human albumin [DG:DG01192],D08762  Technetium (99mTc) labelled macroaggregated human serum albumin,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA04,Technetium (99mTc) human albumin [DG:DG01192],D06042  Technetium Tc 99m pentetate (USP),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA04,Technetium (99mTc) human albumin [DG:DG01192],D08759  Galactosyl human serum albumin diethylenetriamine pentaacetic acid technetium (99mTc),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA05,Technetium (99mTc) furifosmin,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA05,Technetium (99mTc) furifosmin,D06034  Technetium Tc 99m furifosmin (USAN),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA06,Technetium (99mTc) stannous agent labelled cells,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA06,Technetium (99mTc) stannous agent labelled cells,"D08761  Sodium pertechnetate (99mTc) - stannous chloride, anhydrous",V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA07,Technetium (99mTc) apcitide,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GA07,Technetium (99mTc) apcitide,D06027  Technetium Tc 99m apcitide (USP),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GA,technetium (99mtc) compounds
V09GB01,Fibrinogen (125I),NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GB,iodine (125i) compounds
V09GB01,Fibrinogen (125I),D04182  Fibrinogen I 125 (USAN),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GB,iodine (125i) compounds
V09GB02,Iodine (125I) human albumin,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GB,iodine (125i) compounds
V09GB02,Iodine (125I) human albumin,D02794  Albumin iodinated I 125 serum (USAN),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GB,iodine (125i) compounds
V09GX01,Thallium (201Tl) chloride,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GX,other cardiovascular system diagnostic radiopharmaceuticals
V09GX01,Thallium (201Tl) chloride,D02402  Thallous chloride Tl 201 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GX,other cardiovascular system diagnostic radiopharmaceuticals
V09GX02,Indium (111In) imciromab,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GX,other cardiovascular system diagnostic radiopharmaceuticals
V09GX03,Chromium (51Cr) chromate labelled cells,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GX,other cardiovascular system diagnostic radiopharmaceuticals
V09GX03,Chromium (51Cr) chromate labelled cells,D02791  Albumin chromated Cr 51 serum (USAN),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GX,other cardiovascular system diagnostic radiopharmaceuticals
V09GX04,Rubidium (82Rb) chloride,NA,V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GX,other cardiovascular system diagnostic radiopharmaceuticals
V09GX04,Rubidium (82Rb) chloride,D05773  Rubidium chloride Rb 82 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09G,cardiovascular system,V09GX,other cardiovascular system diagnostic radiopharmaceuticals
V09HA01,Technetium (99mTc) human immunoglobulin,NA,V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HA,technetium (99mtc) compounds
V09HA02,Technetium (99mTc) exametazime labelled cells,NA,V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HA,technetium (99mtc) compounds
V09HA02,Technetium (99mTc) exametazime labelled cells,D02284  Technetium Tc 99m exametazime (USP),V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HA,technetium (99mtc) compounds
V09HA03,Technetium (99mTc) antigranulocyte antibody,NA,V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HA,technetium (99mtc) compounds
V09HA04,Technetium (99mTc) sulesomab,NA,V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HA,technetium (99mtc) compounds
V09HB01,Indium (111In) oxinate labelled cells,NA,V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HB,indium (111in) compounds
V09HB02,Indium (111In) tropolonate labelled cells,NA,V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HB,indium (111in) compounds
V09HX01,Gallium (67Ga) citrate,NA,V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HX,other diagnostic radiopharmaceuticals for inflammation and infection detection
V09HX01,Gallium (67Ga) citrate,D01936  Gallium citrate Ga 67 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09H,inflammation and infection detection,V09HX,other diagnostic radiopharmaceuticals for inflammation and infection detection
V09IA01,Technetium (99mTc) antiCarcinoEmbryonicAntigen antibody,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA02,Technetium (99mTc) antimelanoma antibody,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA03,Technetium (99mTc) pentavalent succimer,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA04,Technetium (99mTc) votumumab,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA05,Technetium (99mTc) depreotide,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA05,Technetium (99mTc) depreotide,D06030  Technetium Tc 99m depreotide (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA06,Technetium (99mTc) arcitumomab,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA06,Technetium (99mTc) arcitumomab,D06028  Technetium Tc 99m arcitumomab (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA07,Technetium (99mTc) hynic-octreotide,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA08,Technetium (99mTc) etarfolatide,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA08,Technetium (99mTc) etarfolatide,D10491  Technetium tc 99m etarfolatide (USAN/INN),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IA09,Technetium (99mTc) tilmanocept,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IA,technetium (99mtc) compounds
V09IB01,Indium (111In) pentetreotide,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IB,indium (111in) compounds
V09IB01,Indium (111In) pentetreotide,D02108  Indium In 111 pentetreotide (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IB,indium (111in) compounds
V09IB02,Indium (111In) satumomab pendetide,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IB,indium (111in) compounds
V09IB02,Indium (111In) satumomab pendetide,D04528  Indium In 111 satumomab pendetide (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IB,indium (111in) compounds
V09IB03,Indium (111In) antiovariumcarcinoma antibody,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IB,indium (111in) compounds
V09IB04,Indium (111In) capromab pendetide,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IB,indium (111in) compounds
V09IB04,Indium (111In) capromab pendetide,D04525  Indium In 111 capromab pendetide (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IB,indium (111in) compounds
V09IX01,Iobenguane (123I) [DG:DG01193],NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX01,Iobenguane (123I) [DG:DG01193],D04557  Iobenguane I 123 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX01,Iobenguane (123I) [DG:DG01193],D01729  3-Iodobenzylguanidine (123I) (JAN),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX01,Iobenguane (123I) [DG:DG01193],D04559  Iobenguane sulfate I 123 (USAN),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX02,Iobenguane (131I) [DG:DG01194],NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX02,Iobenguane (131I) [DG:DG01194],D03308  Iobenguane I 131 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX02,Iobenguane (131I) [DG:DG01194],D04560  Iobenguane sulfate I 131 (USAN),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX03,Iodine (125I) CC49-monoclonal antibody,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX04,Fludeoxyglucose (18F),NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX04,Fludeoxyglucose (18F),D01843  Fludeoxyglucose F 18 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX05,Fluorodopa (18F),NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX05,Fluorodopa (18F),D04220  Fluorodopa F 18 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX06,Sodium fluoride (18F),NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX06,Sodium fluoride (18F),D05860  Sodium fluoride F 18 (USP),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX07,Fluoromethylcholine (18F),NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX08,Fluoroethylcholine (18F),NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX09,Gallium (68Ga) edotreotide,NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX10,Fluoroethyl-L-tyrosine (18F),NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX11,Fluoroestradiol (18F),NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX12,Fluciclovine (18F),NA,V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09IX12,Fluciclovine (18F),D10860  Fluciclovine (18F) (INN),V,various,V09,diagnostic radiopharmaceuticals,V09I,tumour detection,V09IX,other diagnostic radiopharmaceuticals for tumour detection
V09XA01,Iodine (131I) norcholesterol,NA,V,various,V09,diagnostic radiopharmaceuticals,V09X,other diagnostic radiopharmaceuticals,V09XA,iodine (131i) compounds
V09XA02,Iodocholesterol (131I),NA,V,various,V09,diagnostic radiopharmaceuticals,V09X,other diagnostic radiopharmaceuticals,V09XA,iodine (131i) compounds
V09XA02,Iodocholesterol (131I),D04567  Iodocholesterol I 131 (USAN),V,various,V09,diagnostic radiopharmaceuticals,V09X,other diagnostic radiopharmaceuticals,V09XA,iodine (131i) compounds
