hcpcs_code,hcpcs_description,year,claim_count,total_spending,beneficiary_count,total_annual_spending_per_user,unit_count,average_cost_per_unit,average_beneficiary_cost_share,annual_change_in_average_cost_per_unit
J9185,"Injection, fludarabine phosphate, 50 mg",2012,24191.0,2975166.22,3174.0,937.35545684,34004.0,87.494595342,183.12217076,NA
J9185,"Injection, fludarabine phosphate, 50 mg",2013,18348.0,2115517.94,2470.0,856.48499595,25006.2,84.599736865,173.21277733,NA
J9185,"Injection, fludarabine phosphate, 50 mg",2014,11179.0,1167255.72,1505.0,775.58519601,15561.0,75.01161365,157.79055149,NA
J9185,"Injection, fludarabine phosphate, 50 mg",2015,6627.0,727909.1,978.0,744.28333333,9630.0,75.587653167,152.2148364,NA
J9190,"Injection, fluorouracil, 500 mg",2011,310405.0,3106872.81,38250.0,81.225432941,1811643.3,1.7149473133,16.641097255,NA
J9190,"Injection, fluorouracil, 500 mg",2012,302710.0,3471466.24,37470.0,92.646550307,1894617.7,1.8322779524,18.941463304,NA
J9190,"Injection, fluorouracil, 500 mg",2013,284883.0,3660066.4,35448.0,103.2517039,1831807.7,1.9980625696,21.436984879,NA
J9190,"Injection, fluorouracil, 500 mg",2014,264127.0,3480476.11,33692.0,103.30274576,1750253.3,1.9885556622,21.583358958,NA
J9190,"Injection, fluorouracil, 500 mg",2015,254386.0,3508400.13,32638.0,107.49433574,1751919.6,2.00260339,22.443195968,0.007064287
J9200,"Injection, floxuridine, 500 mg",2011,743.0,741956.99,131.0,5663.7938168,6045.0,122.73895616,1140.3858779,NA
J9200,"Injection, floxuridine, 500 mg",2012,650.0,544985.24,114.0,4780.5722807,5103.0,106.7970292,959.38877193,NA
J9200,"Injection, floxuridine, 500 mg",2013,544.0,394399.43,127.0,3105.5073228,3603.0,109.46417707,629.7411811,NA
J9200,"Injection, floxuridine, 500 mg",2014,488.0,368987.29,102.0,3617.522451,3548.0,103.99867249,736.41666667,NA
J9200,"Injection, floxuridine, 500 mg",2015,621.0,290312.05,115.0,2524.4526087,3784.0,76.720943446,512.97634783,NA
J9201,"Injection, gemcitabine hydrochloride, 200 mg",2011,277293.0,269828219.85,44743.0,6030.6242284,2399752.4,112.440025,1206.0806792,NA
J9201,"Injection, gemcitabine hydrochloride, 200 mg",2012,276296.0,76237740.06,44796.0,1701.8872234,2431748.0,31.3510035,341.24923073,NA
J9201,"Injection, gemcitabine hydrochloride, 200 mg",2013,264975.0,19026257.81,42998.0,442.49169287,2372731.2,8.0187160728,90.527739197,NA
J9201,"Injection, gemcitabine hydrochloride, 200 mg",2014,160320.0,8523009.2,22456.0,379.54262558,1257361.0,6.778490187,78.619890007,NA
J9201,"Injection, gemcitabine hydrochloride, 200 mg",2015,140589.0,8837377.77,20021.0,441.40541282,1104691.4,7.9998611105,91.53635233,0.1801833284
J9202,"Goserelin acetate implant, per 3.6 mg",2011,22171.0,11356463.57,7891.0,1439.1665911,57002.0,199.22921248,303.20862248,NA
J9202,"Goserelin acetate implant, per 3.6 mg",2012,18784.0,7822947.32,6539.0,1196.3522435,47326.3,165.29809683,250.38490595,NA
J9202,"Goserelin acetate implant, per 3.6 mg",2013,16052.0,7540842.72,5358.0,1407.3987906,40554.0,185.94571978,296.49145763,NA
J9202,"Goserelin acetate implant, per 3.6 mg",2014,14710.0,7635763.0,4721.0,1617.403728,36364.0,209.98138269,338.82650286,NA
J9202,"Goserelin acetate implant, per 3.6 mg",2015,13339.0,7994518.7,4157.0,1923.1461872,31700.0,252.19301893,403.52548472,NA
J9206,"Injection, irinotecan, 20 mg",2011,119967.0,11070828.91,19146.0,578.23194975,1615585.1,6.8525198146,116.6828126,NA
J9206,"Injection, irinotecan, 20 mg",2012,123276.0,7508565.34,20044.0,374.6041379,1725210.3,4.3522609041,75.530828677,NA
J9206,"Injection, irinotecan, 20 mg",2013,72878.0,3388652.14,10880.0,311.45699816,925847.8,3.6600531318,64.199834559,NA
J9206,"Injection, irinotecan, 20 mg",2014,66901.0,3856131.88,10001.0,385.57463054,854703.0,4.5116629753,79.367081292,NA
J9206,"Injection, irinotecan, 20 mg",2015,63381.0,3222274.34,9371.0,343.85597482,827584.4,3.8935899952,70.897602177,-0.136994493
J9207,"Injection, ixabepilone, 1 mg",2011,6569.0,23347397.86,1576.0,14814.338744,366406.0,63.720020578,2916.5292132,NA
J9207,"Injection, ixabepilone, 1 mg",2012,5749.0,21569018.55,1377.0,15663.775272,332191.0,64.929569284,3076.00687,NA
J9207,"Injection, ixabepilone, 1 mg",2013,4020.0,15308004.43,964.0,15879.672645,229591.0,66.675106733,3122.1773859,NA
J9207,"Injection, ixabepilone, 1 mg",2014,3241.0,12800915.87,740.0,17298.534959,187417.0,68.301786231,3430.5500811,NA
J9207,"Injection, ixabepilone, 1 mg",2015,2842.0,11771650.08,708.0,16626.624407,168057.8,70.045246814,3265.981709,NA
J9208,"Injection, ifosfamide, 1 gram",2011,5772.0,696802.96,850.0,819.76818824,21153.9,32.939692444,164.44292941,NA
J9208,"Injection, ifosfamide, 1 gram",2012,5597.0,670757.91,828.0,810.0940942,21702.6,30.906799646,163.05469807,NA
J9208,"Injection, ifosfamide, 1 gram",2013,5327.0,593889.14,741.0,801.46982456,19972.0,29.736087523,163.75466937,NA
J9208,"Injection, ifosfamide, 1 gram",2014,5128.0,696824.07,738.0,944.20605691,21772.0,32.005514882,192.45528455,NA
J9208,"Injection, ifosfamide, 1 gram",2015,3976.0,512613.11,577.0,888.41093588,16504.2,31.059555144,181.39209705,NA
J9209,"Injection, mesna, 200 mg",2011,5201.0,209504.51,828.0,253.02477053,62002.0,3.3789960001,51.016449275,NA
J9209,"Injection, mesna, 200 mg",2012,5102.0,254930.8,761.0,334.99448095,61343.0,4.1558254406,67.545886991,NA
J9209,"Injection, mesna, 200 mg",2013,4721.0,157661.8,640.0,246.3465625,52104.4,3.025882651,50.366375,NA
J9209,"Injection, mesna, 200 mg",2014,4160.0,132013.6,574.0,229.98885017,46899.0,2.8148489307,47.041463415,NA
J9209,"Injection, mesna, 200 mg",2015,3156.0,109790.28,483.0,227.30906832,37904.7,2.8964819666,46.533540373,NA
J9211,"Injection, idarubicin hydrochloride, 5 mg",2011,262.0,80487.13,99.0,813.00131313,1206.0,66.738913765,162.59767677,NA
J9211,"Injection, idarubicin hydrochloride, 5 mg",2012,276.0,138504.48,98.0,1413.3110204,1927.0,71.875703166,330.65091837,NA
J9211,"Injection, idarubicin hydrochloride, 5 mg",2013,142.0,44178.49,57.0,775.06122807,664.0,66.533870482,156.52052632,NA
J9211,"Injection, idarubicin hydrochloride, 5 mg",2014,155.0,27634.35,61.0,453.02213115,691.0,39.991823444,91.713934426,NA
J9211,"Injection, idarubicin hydrochloride, 5 mg",2015,92.0,16128.14,46.0,350.61173913,425.0,37.948564706,72.343478261,NA
J9214,"Injection, interferon, alfa-2b, recombinant, 1 million units",2011,30817.0,16236035.63,3198.0,5076.9342183,1019080.5,15.93204426,1019.7495153,NA
J9214,"Injection, interferon, alfa-2b, recombinant, 1 million units",2012,25932.0,15064254.21,2730.0,5518.0418352,833661.0,18.069999928,1107.7235311,NA
J9214,"Injection, interferon, alfa-2b, recombinant, 1 million units",2013,20930.0,13730277.11,2359.0,5820.3802925,733724.0,18.713136152,1181.5483468,NA
J9214,"Injection, interferon, alfa-2b, recombinant, 1 million units",2014,18151.0,12879655.56,2111.0,6101.2105921,633385.0,20.334639374,1243.2308669,NA
J9214,"Injection, interferon, alfa-2b, recombinant, 1 million units",2015,13336.0,11200804.37,1779.0,6296.123873,506437.0,22.116876077,1282.8735076,NA
J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",2011,372193.0,273610905.52,160231.0,1707.6028079,1296168.7,211.09204806,356.48456659,NA
J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",2012,344633.0,268882528.34,152343.0,1764.9811829,1250657.7,214.99290201,362.96514083,NA
J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",2013,336112.0,251324032.67,147713.0,1701.4347598,1224834.5,205.19019726,354.84175225,NA
J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",2014,322289.0,254057980.87,142368.0,1784.516049,1177831.0,215.69985921,372.42910514,NA
J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",2015,332929.0,276711833.04,146064.0,1894.4560812,1213749.9,227.98093169,394.73763665,0.0569359318
J9218,"Leuprolide acetate, per 1 mg",2011,75.0,5032.63,50.0,100.6526,1002.0,5.0225848303,19.9674,NA
J9218,"Leuprolide acetate, per 1 mg",2012,29.0,2318.57,24.0,96.607083333,441.0,5.2575283447,19.4375,NA
J9218,"Leuprolide acetate, per 1 mg",2013,60.0,4277.13,49.0,87.288367347,482.0,8.8737136929,17.45,NA
J9218,"Leuprolide acetate, per 1 mg",2014,81.0,1556.46,25.0,62.2584,205.0,7.5924878049,12.6584,NA
J9218,"Leuprolide acetate, per 1 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J9219,"Leuprolide acetate implant, 65 mg",2011,78.0,341490.94,78.0,4378.0889744,78.0,4378.0889744,878.80320513,NA
J9219,"Leuprolide acetate implant, 65 mg",2012,56.0,259806.0,56.0,4639.3928571,56.0,4639.3928571,928.94428571,NA
J9219,"Leuprolide acetate implant, 65 mg",2013,42.0,183312.38,37.0,4954.3886486,42.0,4364.5804762,1005.1037838,NA
J9219,"Leuprolide acetate implant, 65 mg",2014,13.0,47669.6,12.0,3972.4666667,13.0,3666.8923077,807.62083333,NA
J9219,"Leuprolide acetate implant, 65 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J9225,"Histrelin implant (vantas), 50 mg",2011,5795.0,17096411.14,5783.0,2956.3221753,5805.0,2945.1181981,598.2165658,NA
J9225,"Histrelin implant (vantas), 50 mg",2012,4015.0,12272744.96,4008.0,3062.0621158,4017.0,3055.2016331,617.50921906,NA
J9225,"Histrelin implant (vantas), 50 mg",2013,2775.0,8115285.07,2767.0,2932.8822082,2776.0,2923.3735843,598.8519588,NA
J9225,"Histrelin implant (vantas), 50 mg",2014,2009.0,5858728.75,2008.0,2917.6936006,2009.0,2916.2412892,597.74109064,NA
J9225,"Histrelin implant (vantas), 50 mg",2015,1508.0,4427293.13,1506.0,2939.7696746,1508.0,2935.8707759,601.97275564,NA
J9228,"Injection, ipilimumab, 1 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9228,"Injection, ipilimumab, 1 mg",2012,6126.0,193989380.23,2101.0,92331.927763,1551475.6,125.03540515,9856.2041932,NA
J9228,"Injection, ipilimumab, 1 mg",2013,6701.0,216642082.82,2349.0,92227.366037,1730977.0,125.15595691,9476.0461728,NA
J9228,"Injection, ipilimumab, 1 mg",2014,8032.0,265635538.12,2882.0,92170.554518,2061759.5,128.83924537,9572.794431,NA
J9228,"Injection, ipilimumab, 1 mg",2015,6326.0,217123681.69,2340.0,92787.898158,1628713.0,133.30997032,9413.5113291,NA
J9230,"Injection, mechlorethamine hydrochloride, (nitrogen mustard), 10 mg",2011,84.0,12951.83,55.0,235.48781818,121.0,107.03991736,50.206,NA
J9230,"Injection, mechlorethamine hydrochloride, (nitrogen mustard), 10 mg",2012,72.0,8349.79,58.0,143.96189655,93.0,89.782688172,29.599827586,NA
J9230,"Injection, mechlorethamine hydrochloride, (nitrogen mustard), 10 mg",2013,199.0,28452.7,105.0,270.97809524,253.0,112.46126482,56.539904762,NA
J9230,"Injection, mechlorethamine hydrochloride, (nitrogen mustard), 10 mg",2014,163.0,27795.04,96.0,289.53166667,235.0,118.27676596,59.390729167,NA
J9230,"Injection, mechlorethamine hydrochloride, (nitrogen mustard), 10 mg",2015,110.0,19014.07,66.0,288.0919697,138.0,137.78311594,58.465151515,NA
J9245,"Injection, melphalan hydrochloride, 50 mg",2011,928.0,3224878.32,373.0,8645.7863807,2347.0,1374.0427439,1454.1953887,NA
J9245,"Injection, melphalan hydrochloride, 50 mg",2012,780.0,2994961.85,379.0,7902.2740106,2301.0,1301.5914168,1346.5647493,NA
J9245,"Injection, melphalan hydrochloride, 50 mg",2013,704.0,2813924.39,371.0,7584.7018598,2201.0,1278.4754157,1377.5340431,NA
J9245,"Injection, melphalan hydrochloride, 50 mg",2014,800.0,3384572.88,419.0,8077.7395704,2820.0,1200.2031489,1400.5327446,NA
J9245,"Injection, melphalan hydrochloride, 50 mg",2015,577.0,3088069.56,368.0,8391.4933696,2427.0,1272.3813597,1312.317337,NA
J9250,"Methotrexate sodium, 5 mg",2011,89422.0,61113.02,6832.0,8.9451141686,327072.1,0.1868487713,2.0425468384,NA
J9250,"Methotrexate sodium, 5 mg",2012,81948.0,55718.97,6545.0,8.5132116119,300695.4,0.1853003737,1.8701772345,NA
J9250,"Methotrexate sodium, 5 mg",2013,74617.0,62404.11,6227.0,10.021536856,280817.6,0.2222229305,2.222420106,NA
J9250,"Methotrexate sodium, 5 mg",2014,69489.0,62414.99,6198.0,10.070182317,272844.5,0.2287566361,2.2968231688,NA
J9250,"Methotrexate sodium, 5 mg",2015,66735.0,61123.14,6219.0,9.8284515195,263759.4,0.2317382433,2.2337819585,0.0130339701
J9260,"Methotrexate sodium, 50 mg",2011,45432.0,129383.98,4491.0,28.809614785,70336.0,1.8395129095,6.5329681585,NA
J9260,"Methotrexate sodium, 50 mg",2012,41797.0,124621.01,4180.0,29.813638756,68218.7,1.8267866435,6.5014090909,NA
J9260,"Methotrexate sodium, 50 mg",2013,36535.0,132473.43,3735.0,35.468120482,59290.0,2.2343300725,7.8013413655,NA
J9260,"Methotrexate sodium, 50 mg",2014,33816.0,114354.22,3619.0,31.598292346,50060.6,2.2843158092,7.1687399834,NA
J9260,"Methotrexate sodium, 50 mg",2015,32410.0,103285.74,3282.0,31.470365631,44962.0,2.2971785063,7.0638208409,NA
J9261,"Injection, nelarabine, 50 mg",2011,62.0,317727.89,16.0,19857.993125,2824.0,112.50987606,3772.608125,NA
J9261,"Injection, nelarabine, 50 mg",2012,51.0,343565.57,12.0,28630.464167,2935.0,117.05811584,5101.9141667,NA
J9261,"Injection, nelarabine, 50 mg",2013,81.0,303414.03,13.0,23339.540769,2427.0,125.01608158,4152.5123077,NA
J9261,"Injection, nelarabine, 50 mg",2014,97.0,747773.18,13.0,57521.013846,5556.0,134.58840533,9941.6292308,NA
J9261,"Injection, nelarabine, 50 mg",2015,77.0,682406.0,13.0,52492.769231,4789.0,142.49446649,8802.24,NA
J9263,"Injection, oxaliplatin, 0.5 mg",2011,150550.0,483591462.03,29451.0,16420.205155,51762392.3,9.3425253459,3237.6176823,NA
J9263,"Injection, oxaliplatin, 0.5 mg",2012,155821.0,515373942.92,30697.0,16789.065476,53725104.1,9.592795613,3300.2005786,NA
J9263,"Injection, oxaliplatin, 0.5 mg",2013,150532.0,84752751.12,29991.0,2825.9394858,52231566.6,1.6226346755,567.46229802,NA
J9263,"Injection, oxaliplatin, 0.5 mg",2014,147591.0,25002990.66,29757.0,840.23895756,51228290.5,0.4880699788,173.0233088,NA
J9263,"Injection, oxaliplatin, 0.5 mg",2015,150291.0,27469295.99,30422.0,902.94181809,52335530.0,0.5248689751,184.42780422,0.0753969673
J9264,"Injection, paclitaxel protein-bound particles, 1 mg",2011,55813.0,121389108.26,7660.0,15847.14207,12919123.0,9.3960796147,3141.6672963,NA
J9264,"Injection, paclitaxel protein-bound particles, 1 mg",2012,60473.0,134128475.67,8392.0,15982.897482,14085125.0,9.5227039639,3175.5226799,NA
J9264,"Injection, paclitaxel protein-bound particles, 1 mg",2013,97001.0,213007581.42,14091.0,15116.569542,22660310.0,9.4000294533,3048.9962756,NA
J9264,"Injection, paclitaxel protein-bound particles, 1 mg",2014,124175.0,276407507.17,17742.0,15579.27557,29223354.8,9.4584454475,3154.8104075,NA
J9264,"Injection, paclitaxel protein-bound particles, 1 mg",2015,122586.0,276806046.04,17828.0,15526.47779,28926898.9,9.5691573092,3140.9068959,0.0117050801
J9265,"Injection, paclitaxel, 30 mg",2011,305208.0,14049993.31,57011.0,246.44355142,1996281.5,7.0380822094,49.853005911,NA
J9265,"Injection, paclitaxel, 30 mg",2012,201674.0,8188664.23,32629.0,250.96277024,1137830.5,7.1967346894,51.458178921,NA
J9265,"Injection, paclitaxel, 30 mg",2013,194110.0,5047686.85,30665.0,164.6074303,1073086.3,4.703896462,34.542303603,NA
J9265,"Injection, paclitaxel, 30 mg",2014,190241.0,4390696.29,29479.0,148.94318973,1029353.1,4.2654909088,31.172901387,NA
J9265,"Injection, paclitaxel, 30 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J9266,"Injection, pegaspargase, per single dose vial",2011,65.0,343128.42,36.0,9531.345,128.0,2680.6907813,1708.5794444,NA
J9266,"Injection, pegaspargase, per single dose vial",2012,75.0,563495.49,31.0,18177.273871,116.0,4857.7197414,2844.4412903,NA
J9266,"Injection, pegaspargase, per single dose vial",2013,80.0,669464.7,47.0,14243.929787,114.0,5872.4973684,1941.5080851,NA
J9266,"Injection, pegaspargase, per single dose vial",2014,143.0,1148801.9,60.0,19146.698333,193.0,5952.3414508,2804.1286667,NA
J9266,"Injection, pegaspargase, per single dose vial",2015,107.0,860529.39,62.0,13879.50629,141.0,6103.0453191,2108.8814516,NA
J9267,"Injection, paclitaxel, 1 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9267,"Injection, paclitaxel, 1 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J9267,"Injection, paclitaxel, 1 mg",2013,NA,NA,NA,NA,NA,NA,NA,NA
J9267,"Injection, paclitaxel, 1 mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J9267,"Injection, paclitaxel, 1 mg",2015,181252.0,4503211.82,27957.0,161.07636084,26534343.4,0.1697125779,33.445730229,NA
J9268,"Injection, pentostatin, 10 mg",2011,1291.0,1517864.29,352.0,4312.1144602,1374.0,1104.7047234,850.32571023,NA
J9268,"Injection, pentostatin, 10 mg",2012,1079.0,1075881.68,297.0,3622.4972391,1142.0,942.10304729,709.74474747,NA
J9268,"Injection, pentostatin, 10 mg",2013,877.0,1264984.22,240.0,5270.7675833,933.0,1355.8244587,1027.3874167,NA
J9268,"Injection, pentostatin, 10 mg",2014,500.0,806608.6,139.0,5802.9395683,566.0,1425.1035336,1138.9952518,NA
J9268,"Injection, pentostatin, 10 mg",2015,555.0,872369.1,117.0,7456.1461538,595.0,1466.1665546,1487.5552137,NA
J9280,"Injection, mitomycin, 5 mg",2011,37430.0,4495907.1,19535.0,230.14625544,219918.0,20.443561236,46.811199386,NA
J9280,"Injection, mitomycin, 5 mg",2012,38092.0,4339677.02,20519.0,211.49554169,227422.0,19.0820458,42.987617818,NA
J9280,"Injection, mitomycin, 5 mg",2013,39344.0,5743801.56,21507.0,267.06660901,246288.5,23.321436283,54.931899847,NA
J9280,"Injection, mitomycin, 5 mg",2014,40932.0,5855218.49,21592.0,271.17536541,265271.9,22.072516878,55.792342534,NA
J9280,"Injection, mitomycin, 5 mg",2015,39613.0,15768475.85,20903.0,754.36424676,271533.0,58.072042256,154.96896235,1.630966037
J9293,"Injection, mitoxantrone hydrochloride, per 5 mg",2011,4714.0,775682.91,1550.0,500.4405871,20224.3,38.35400533,101.54777419,NA
J9293,"Injection, mitoxantrone hydrochloride, per 5 mg",2012,3664.0,547209.42,1109.0,493.42598738,16391.2,33.384341598,95.546158702,NA
J9293,"Injection, mitoxantrone hydrochloride, per 5 mg",2013,2347.0,384757.5,791.0,486.41908976,10529.0,36.542644126,100.72136536,NA
J9293,"Injection, mitoxantrone hydrochloride, per 5 mg",2014,1930.0,287589.61,637.0,451.47505495,8691.0,33.090508572,91.258697017,NA
J9293,"Injection, mitoxantrone hydrochloride, per 5 mg",2015,1698.0,268897.34,577.0,466.02658579,8403.0,32.000159467,94.437261698,NA
J9301,"Injection, obinutuzumab, 10 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9301,"Injection, obinutuzumab, 10 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J9301,"Injection, obinutuzumab, 10 mg",2013,NA,NA,NA,NA,NA,NA,NA,NA
J9301,"Injection, obinutuzumab, 10 mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J9301,"Injection, obinutuzumab, 10 mg",2015,8302.0,42884406.16,1724.0,24874.945568,805183.0,53.260446582,5023.3444722,NA
J9302,"Injection, ofatumumab, 10 mg",2011,2872.0,25444770.54,508.0,50088.130984,560782.0,45.373729078,8056.8052756,NA
J9302,"Injection, ofatumumab, 10 mg",2012,3201.0,28581849.68,567.0,50408.905961,630423.0,45.337574422,7986.4768078,NA
J9302,"Injection, ofatumumab, 10 mg",2013,3878.0,34247944.87,682.0,50216.927962,754546.0,45.388809788,7962.641349,NA
J9302,"Injection, ofatumumab, 10 mg",2014,2712.0,23124615.01,564.0,41001.090443,496374.0,46.587079521,6626.1656738,NA
J9302,"Injection, ofatumumab, 10 mg",2015,1874.0,14560385.61,356.0,40899.959579,304734.0,47.780640198,7225.5870506,NA
J9303,"Injection, panitumumab, 10 mg",2011,12188.0,52948352.7,2100.0,25213.501286,609833.0,86.824348141,4924.4239857,NA
J9303,"Injection, panitumumab, 10 mg",2012,11940.0,53128791.06,2061.0,25778.161601,608715.0,87.28023962,5052.9052693,NA
J9303,"Injection, panitumumab, 10 mg",2013,11597.0,52524982.92,1970.0,26662.427878,589421.0,89.1128462,5317.6873756,NA
J9303,"Injection, panitumumab, 10 mg",2014,13814.0,65779302.75,2437.0,26991.917419,714120.0,92.112393925,5359.8812597,NA
J9303,"Injection, panitumumab, 10 mg",2015,15493.0,78980842.0,2617.0,30179.916699,822943.0,95.973648236,5989.9740581,NA
J9305,"Injection, pemetrexed, 10 mg",2011,92152.0,453320721.88,21868.0,20729.866558,8600055.0,52.711374739,3975.869406,NA
J9305,"Injection, pemetrexed, 10 mg",2012,97733.0,507965516.04,22581.0,22495.262213,9210513.9,55.150616085,4277.431263,NA
J9305,"Injection, pemetrexed, 10 mg",2013,100345.0,548196950.33,22968.0,23867.857468,9457533.7,57.964049373,4530.2367207,NA
J9305,"Injection, pemetrexed, 10 mg",2014,100760.0,559340725.73,22997.0,24322.334467,9465163.3,59.094672538,4618.3570022,NA
J9305,"Injection, pemetrexed, 10 mg",2015,97240.0,547767946.43,21948.0,24957.533553,9136375.3,59.954624065,4732.5421856,0.014552099
J9306,"Injection, pertuzumab, 1 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J9306,"Injection, pertuzumab, 1 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J9306,"Injection, pertuzumab, 1 mg",2013,NA,NA,NA,NA,NA,NA,NA,NA
J9306,"Injection, pertuzumab, 1 mg",2014,22692.0,110329709.93,4156.0,26547.090936,11000898.0,10.029154886,4412.4189413,NA
J9306,"Injection, pertuzumab, 1 mg",2015,34540.0,166418405.22,5861.0,28394.199833,16640660.0,10.00070942,4768.3673008,NA
J9307,"Injection, pralatrexate, 1 mg",2011,2056.0,18409521.91,291.0,63262.96189,111267.0,165.45356584,10801.419107,NA
J9307,"Injection, pralatrexate, 1 mg",2012,1977.0,16621989.99,263.0,63201.482852,97945.0,169.7073867,11016.633536,NA
J9307,"Injection, pralatrexate, 1 mg",2013,1759.0,16309101.47,201.0,81139.808308,90499.0,180.21305727,13951.19204,NA
J9307,"Injection, pralatrexate, 1 mg",2014,1814.0,16670192.6,199.0,83769.81206,87490.0,190.53826266,14358.826482,NA
J9307,"Injection, pralatrexate, 1 mg",2015,1756.0,17653864.21,202.0,87395.367376,86111.0,205.01288117000001,14887.380842,NA
J9310,"Injection, rituximab, 100 mg",2011,275741.0,1337280050.4,66269.0,20179.571902,2198511.8,608.26603268,3957.5094107,NA
